,brand,model,OS,RAM,approx_price_EUR,battery_removable,battery_type,battery_mah,CPU_cores,CPU_speed,primary_camera_mp,secondary_camera_mp,internal_memory_gb
4019,Motorola,Moto Z2 Play,Android,3,400.0,False,Li-Ion,3000,8,2.2,12,5,32
4020,Motorola,Moto C Plus,Android,1/2,120.0,True,Li-Po,4000,4,1.3,8,2,16
4021,Motorola,Moto C,Android,1,100.0,True,Li-Po,2350,4,1.1,5,2,8
4022,Motorola,Moto G5 Plus,Android,2/4,280.0,False,Li-Ion,3000,8,2.0,12,5,64
4023,Motorola,Moto G5,Android,2/3,200.0,True,Li-Ion,2800,8,1.4,13,5,32
4024,Motorola,Moto M,Android,3,250.0,False,Li-Po,3050,8,1.95,16,8,32
4025,Motorola,Moto E3 Power,Android,2,130.0,True,Li-Ion,3500,4,1.0,8,5,16
4026,Motorola,Moto Z Play,Android,3,350.0,False,Li-Ion,3510,8,2.0,16,5,32
4027,Motorola,Moto E3,Android,1,120.0,True,Li-Ion,2800,4,1.0,8,5,8
4028,Motorola,Moto Z Force,Android,4,720.0,False,Li-Ion,3500,4,2.15,21,5,64
4029,Motorola,Moto Z,Android,4,540.0,False,Li-Ion,2600,4,2.15,13,5,64
4030,Motorola,Moto G4 Plus,Android,2,230.0,False,Li-Ion,3000,8,1.5,16,5,16
4031,Motorola,Moto G4,Android,2,190.0,False,Li-Ion,3000,8,1.5,13,5,32
4032,Motorola,Moto G4 Play,Android,1/2,140.0,True,Li-Po,2800,4,1.2,8,5,8
4033,Motorola,Moto G Turbo Edition,Android,2,280.0,False,Li-Ion,2470,8,1.5,13,5,16
4034,Motorola,Moto X Force,Android,3,330.0,False,Li-Ion,3760,8,1.5,21,5,64
4035,Motorola,Droid Turbo 2,Android,3,390.0,False,Li-Ion,3760,8,1.5,21,5,64
4036,Motorola,Droid Maxx 2,Android,2,330.0,False,,3630,8,1.7,21,5,16
4037,Motorola,Moto X Style,Android,3,260.0,False,,3000,6,1.4,21,5,64
4038,Motorola,Moto X Play Dual SIM,Android,2,250.0,False,,3630,8,1.7,21,5,32
4039,Motorola,Moto X Play,Android,2,240.0,False,,3630,8,1.7,21,5,32
4040,Motorola,Moto G Dual SIM (3rd gen),Android,1,170.0,False,Li-Ion,2470,4,1.4,13,5,8
4045,Motorola,Moto G (3rd gen),Android,1,170.0,False,Li-Ion,2470,4,1.4,13,5,8
4046,Motorola,Moto E Dual SIM (2nd gen),Android,1,100.0,False,Li-Ion,2390,4,1.2,5,VGA,8
4047,Motorola,Moto E (2nd gen),Android,1,130.0,False,Li-Ion,2390,4,1.2,5,VGA,8
4048,Motorola,Moto G 4G (2nd gen),Android,1,210.0,False,Li-Ion,2390,4,1.2,8,2,8
4049,Motorola,Moto G 4G Dual SIM (2nd gen),Android,1,240.0,False,Li-Ion,2390,4,1.2,8,2,8
4050,Motorola,Moto Maxx,Android,3,300.0,False,Li-Po,3900,4,2.7,21,2,64
4051,Motorola,DROID Turbo,Android,3,290.0,False,Li-Po,3900,4,2.7,21,2,64
4052,Motorola,Nexus 6,Android,3,420.0,False,Li-Po,3220,4,2.7,13,2,64
4053,Motorola,Moto X (2nd Gen),Android,2,320.0,False,Li-Ion,2300,4,2.5,13,2,32
4054,Motorola,Moto G Dual SIM (2nd gen),Android,1,200.0,False,Li-Ion,2070,4,1.2,8,2,8
4055,Motorola,Moto G (2nd gen),Android,1,160.0,False,Li-Ion,2070,4,1.2,8,2,8
4056,Motorola,Moto G 4G,Android,1,160.0,False,Li-Ion,2070,4,1.2,5,1.3,8
4057,Motorola,Luge,Android,1,240.0,False,Li-Ion,2000,2,1.5,8,VGA|,8
4058,Motorola,Moto E,Android,1,100.0,False,Li-Ion,1980,2,1.2,5,No,4
4059,Motorola,Moto E Dual SIM,Android,1,90.0,False,Li-Ion,1980,2,1.2,5,No,4
4060,Motorola,Moto G Dual SIM,Android,1,140.0,False,Li-Ion,2070,4,1.2,5,1.3,8
4061,Motorola,Moto G,Android,1,130.0,False,Li-Ion,2070,4,1.2,5,1.3,8
4062,Motorola,Moto X,Android,2,250.0,False,Li-Ion,2200,2,1.7,10,2,64
4063,Motorola,DROID Ultra,Android,2,250.0,False,Li-Ion,2130,2,1.7,10,2,16
4064,Motorola,DROID Maxx,Android,2,220.0,True,Li-Ion,3500,2,1.7,10,2,32
4065,Motorola,DROID Mini,Android,2,180.0,False,Li-Ion,2000,2,1.7,10,2,16
4066,Motorola,RAZR D3 XT919,Android,1,230.0,False,Li-Ion,2000,2,1.2,8,1.2,4
4067,Motorola,RAZR D1,Android,1,150.0,True,Li-Ion,1785,1,1.0,5,No,4
4069,Motorola,RAZR i XT890,Android,1,180.0,False,Li-Ion,2000,1,2.0,8,VGA,8
4070,Motorola,DROID RAZR MAXX HD,Android,1,270.0,False,Li-Ion,3300,2,1.5,8,1.3,32
4071,Motorola,DROID RAZR HD,Android,1,250.0,False,Li-Po,2530,2,1.5,8,1.3,16
4073,Motorola,DROID RAZR M,Android,1,250.0,False,Li-Ion,2000,2,1.5,8,VGA|,8
4074,Motorola,RAZR M XT905,Android,1,250.0,False,Li-Ion,2000,2,1.5,8,VGA,8
4076,Motorola,Electrify 2 XT881,Android,1,260.0,False,Li-Ion,1780,2,1.2,8,VGA,8
4079,Motorola,ATRIX HD MB886,Android,1,220.0,False,Li-Ion,1780,2,1.5,8,1.3,8
4081,Motorola,ATRIX TV XT687,Android,512,210.0,True,Li-Ion,,1,1.0,8,VGA,512
4082,Motorola,ATRIX TV XT682,Android,512,230.0,True,Li-Ion,1700,1,1.0,8,VGA,1
4084,Motorola,Motosmart Me XT303,Android,256,160.0,True,Li-Ion,1500,1,0.8,2,No,512
4086,Motorola,RAZR V XT885,Android,1,210.0,False,Li-Ion,1750,2,1.2,8,VGA,4
4087,Motorola,RAZR V XT889,Android,1,210.0,False,Li-Ion,1780,2,1.2,8,VGA,4
4091,Motorola,Motosmart Flip XT611,Android,512,150.0,True,Li-Ion,1540,1,0.8,5,VGA,512
4092,Motorola,XT390,Android,512,210.0,True,Li-Ion,,1,0.8,3.15,No,512
4093,Motorola,RAZR MAXX,Android,1,230.0,False,Li-Ion,3300,2,1.2,8,1.3,16
4094,Motorola,DEFY XT535,Android,512,130.0,True,Li-Ion,1650,1,1.0,5,VGA,1
4096,Motorola,DROID 4 XT894,Android,1,260.0,False,Li-Ion,1785,2,1.2,8,1.3,16
4097,Motorola,DROID RAZR MAXX,Android,1,260.0,False,Li-Ion,3300,2,1.2,8,1.3,8
4099,Motorola,Motoluxe XT389,Android,512,110.0,True,Li-Ion,,1,0.8,3.15,No,512
4100,Motorola,Motoluxe,Android,512,180.0,True,Li-Ion,1400,1,0.8,8,VGA,1
4101,Motorola,Defy Mini XT321,Android,512,160.0,True,Li-Ion,1650,1,0.6,3.15,VGA,512
4103,Motorola,XT319,Android,256,130.0,True,Li-Ion,1390,1,0.8,3.15,VGA,512
4108,Motorola,DROID XYBOARD 8.2 MZ609 ,Android,1,290.0,False,Li-Ion,3960,2,1.2,5,1.3,32
4109,Motorola,DROID XYBOARD 10.1 MZ617,Android,1,260.0,False,Li-Ion,7000,2,1.2,5,1.3,64
4110,Motorola,XT532,Android,512,70.0,True,Li-Ion,1500,1,0.8,5,VGA,512
4111,Motorola,MOTO XT615,Android,512,120.0,True,Li-Ion,1390,1,0.8,8,VGA,1
4114,Motorola,XOOM 2 Media Edition 3G MZ608,Android,1,210.0,False,Li-Ion,3960,2,1.2,5,1.3,16
4115,Motorola,XOOM 2 Media Edition MZ607,Android,1,210.0,False,Li-Ion,3960,2,1.2,5,1.3,32
4116,Motorola,XOOM 2 3G MZ616,Android,1,210.0,False,Li-Ion,7000,2,1.2,5,1.3,32
4117,Motorola,XOOM 2 MZ615,Android,1,210.0,False,Li-Ion,7000,2,1.2,5,1.3,32
4118,Motorola,XOOM Media Edition MZ505,Android,1,230.0,False,Li-Ion,,2,1.0,5,1.3,16
4119,Motorola,RAZR XT910,Android,1,220.0,False,Li-Ion,1780,2,1.2,8,1.3,16
4120,Motorola,DROID RAZR XT912,Android,1,220.0,False,Li-Ion,1780,2,1.2,8,2,16
4121,Motorola,ATRIX 2 MB865,Android,1,230.0,True,Li-Ion,1785,2,1.2,8,Yes,8
4122,Motorola,Admiral XT603,Android,512,160.0,True,Li-Ion,1860,1,1.2,5,No,4
4125,Motorola,DEFY+,Android,512,170.0,True,Li-Po,1700,1,1.0,5,No,2
4132,Motorola,FIRE XT,Android,512,100.0,True,Li-Ion,1540,1,0.8,5,VGA,512
4133,Motorola,FIRE XT311,Android,256,120.0,True,Li-Ion,1420,1,0.6,3.15,No,512
4134,Motorola,SPICE Key XT317,Android,256,100.0,True,Li-Ion,1420,1,0.6,3.15,No,512
4135,Motorola,SPICE Key,Android,256,100.0,True,Li-Ion,1420,1,0.6,3.15,No,512
4136,Motorola,MILESTONE 3 XT860,Android,512,180.0,True,Li-Ion,1540,2,1.0,8,VGA,8
4137,Motorola,DROID 3,Android,512,200.0,True,Li-Ion,1540,2,0.0,8,VGA,16
4138,Motorola,Triumph,Android,512,210.0,True,Li-Ion,1400,1,1.0,5,VGA,2
4139,Motorola,Photon 4G MB855,Android,1,270.0,True,Li-Ion,1700,2,1.0,8,VGA,16
4142,Motorola,MOTO MT870,Android,512,180.0,True,Li-Ion,1880,2,1.0,8,VGA,4
4144,Motorola,Milestone XT883,Android,512,230.0,True,Li-Ion,1500,2,1.0,8,VGA,16
4145,Motorola,MOTO XT882,Android,512,230.0,True,Li-Ion,1880,2,1.0,8,VGA,8
4146,Motorola,MOTO XT316,Android,256,50.0,True,Li-Ion,1420,1,0.6,3.15,No,512
4150,Motorola,XOOM MZ604,Android,1,310.0,False,Li-Ion,,2,1.0,5,2,64
4151,Motorola,XOOM MZ601,Android,1,310.0,False,Li-Ion,,2,1.0,5,2,64
4152,Motorola,XOOM MZ600,Android,1,310.0,False,Li-Ion,,2,1.0,5,2,64
4153,Motorola,ATRIX,Android,1,170.0,True,Li-Po,1930,2,1.0,5,VGA,16
4154,Motorola,ATRIX 4G,Android,1,190.0,True,Li-Po,1930,2,1.0,5,VGA,16
4156,Motorola,DROID BIONIC XT875,Android,512,210.0,True,Li-Ion,1735,2,1.0,8,VGA,16
4157,Motorola,DROID X ME811,Android,512,150.0,True,Li-Po,1540,1,1.2,8,No,1
4158,Motorola,DROID BIONIC XT865,Android,512,250.0,True,Li-Ion,1930,2,1.0,8,VGA,16
4159,Motorola,MOTO ME525,Android,512,150.0,True,Li-Ion,1500,1,0.8,5,No,2
4160,Motorola,MILESTONE 2 ME722,Android,512,110.0,True,Li-Po,1390,1,1.0,5,No,8
4161,Motorola,DROID 2 Global,Android,512,200.0,True,Li-Po,1420,1,1.2,5,No,8
4165,Motorola,DROID PRO XT610,Android,512,110.0,True,Li-Ion,1420,1,1.0,5,No,2
4166,Motorola,XT301,Android,256,170.0,True,Li-Ion,1170,1,0.528,3.15,No,512
4168,Motorola,FLIPSIDE MB508,Android,512,170.0,True,Li-Ion,1170,1,0.72,3.15,No,512
4169,Motorola,MOTO MT716,Android-based,512,180.0,True,Li-Po,1380,1,0.6,8,VGA,512
4170,Motorola,BRAVO MB520,Android,512,150.0,True,Li-Ion,1540,1,0.8,3.15,No,2
4171,Motorola,CITRUS WX445,Android,256,90.0,True,Li-Ion,1150,1,0.528,3.15,No,512
4178,Motorola,DEFY,Android,512,110.0,True,Li-Po,1540,1,0.8,5,No,2
4179,Motorola,MILESTONE 2,Android,512,170.0,True,Li-Po,1400,1,1.0,5,No,8
4188,Motorola,CHARM,Android,512,150.0,True,Li-Ion,1130,1,0.6,3.15,No,512
4189,Motorola,ES400,Microsoft,256,220.0,True,Li-Ion,1540,1,0.6,3.15,Yes,1
4190,Motorola,DROID X2,Android,512,230.0,True,Li-Ion,1540,2,1.0,8,No,8
4191,Motorola,DROID X,Android,512,150.0,True,Li-Po,1540,1,1.0,8,No,6.5
4192,Motorola,MILESTONE XT720,Android,256,190.0,True,Li-Po,1390,1,0.6,8,No,512
4194,Motorola,Quench XT5 XT502,Android,256,200.0,True,Li-Po,1270,1,0.6,5,No,512
4195,Motorola,Quench XT3 XT502,Android,256,170.0,True,Li-Po,1270,1,0.6,3.15,No,512
4196,Motorola,FlipOut,Android,512,90.0,True,Li-Ion,1130,1,0.6,3.15,No,512
4204,Motorola,BACKFLIP,Android,256,150.0,True,Li-Ion,1400,1,0.528,5,No,512
4205,Motorola,XT800 ZHISHANG,Android,512,230.0,True,Li-Po,1390,1,0.55,5,Yes,1
4208,Motorola,MOTO XT702,Android,256,150.0,True,Li-Ion,1390,1,0.6,5,No,512
4209,Motorola,MILESTONE,Android,256,130.0,True,Li-Ion,1400,1,0.6,5,No,133
4217,Motorola,DEXT MB220,Android,256,130.0,True,Li-Ion,1420,1,0.528,5,No,1
4226,Motorola,A3100,Microsoft,128,150.0,True,Li-Ion,1170,1,0.528,3.15,VGA,256
4227,Motorola,A3000,Microsoft,128,130.0,True,Li-Ion,1130,1,0.4,3.15,No,256
4261,Motorola,RIZR Z10,Symbian,64,150.0,True,Li-Ion,1130,1,0.3,3.15,VGA,70
4463,NEC,Terrain,Android,1,330.0,True,Li-Ion,1900,2,1.5,5,VGA,8
4558,NIU,Niutek 3G 3.5 N209,Android,512,100.0,True,Li-Ion,1200,1,1.0,3.2,VGA,256
4559,NIU,Niutek 3G 4.0 N309,Android,512,150.0,True,Li-Ion,1650,1,1.0,5,VGA,512
4569,Nokia,3,Android,2,160.0,False,Li-Ion,2630,4,1.4,8,8,16
4570,Nokia,5,Android,2,200.0,False,Li-Ion,3000,8,1.4,13,8,16
4571,Nokia,6,Android,3,230.0,False,Li-Ion,3000,8,1.4,16,8,32
4583,Nokia,Lumia 638,Microsoft,1,100.0,True,Li-Ion,1830,4,1.2,5,No,8
4584,Nokia,N1,Android,2,320.0,False,Li-Ion,5300,4,2.3,8,5,32
4585,Nokia,Lumia 730 Dual SIM,Microsoft,1,170.0,True,Li-Ion,2200,4,1.2,6.7,5,8
4586,Nokia,Lumia 735,Microsoft,1,220.0,True,Li-Ion,2200,4,1.2,6.7,5,8
4587,Nokia,Lumia 830,Microsoft,1,330.0,True,Li-Ion,2200,4,1.2,10,0.9,16
4590,Nokia,Lumia 530 Dual SIM,Microsoft,512,100.0,True,Li-Ion,1430,4,1.2,5,No,4
4591,Nokia,Lumia 530,Microsoft,512,100.0,True,Li-Ion,1430,4,1.2,5,No,4
4592,Nokia,X2 Dual SIM,Android,1,90.0,True,Li-Ion,1800,2,1.2,5,VGA|,4
4595,Nokia,Lumia 930,Microsoft,2,370.0,False,Li-Ion,2420,4,2.2,20,1.2,32
4596,Nokia,Lumia 635,Microsoft,512,110.0,True,Li-Ion,1830,4,1.2,5,No,8
4597,Nokia,Lumia 630 Dual SIM,Microsoft,512,140.0,True,Li-Ion,1830,4,1.2,5,No,8
4598,Nokia,Lumia 630,Microsoft,512,110.0,True,Li-Ion,1830,4,1.2,5,No,8
4599,Nokia,XL,Android,768,100.0,True,Li-Ion,2000,2,1.0,5,2,4
4600,Nokia,X+,Android,768,120.0,True,Li-Ion,1500,2,1.0,3.15,No,4
4601,Nokia,X,Android,512,100.0,True,Li-Ion,1500,2,1.0,3.15,No,4
4604,Nokia,Lumia Icon,Microsoft,2,400.0,False,Li-Ion,2420,4,2.2,20,1.2,32
4605,Nokia,Lumia 525,Microsoft,1,120.0,True,Li-Ion,1430,2,1.0,5,No,8
4606,Nokia,Lumia 1520,Microsoft,2,350.0,False,Li-Ion,3400,4,2.2,20,1.2,16
4607,Nokia,Lumia 1320,Microsoft,1,210.0,False,Li-Ion,3400,2,1.7,5,VGA,8
4608,Nokia,Lumia 2520,Microsoft,2,360.0,False,,8120,4,2.2,6.7,2,32
4618,Nokia,Lumia 625,Microsoft,512,160.0,False,Li-Ion,2000,2,1.2,5,VGA,8
4619,Nokia,Lumia 1020,Microsoft,2,400.0,False,Li-Ion,2000,2,1.5,41,1.2,32
4622,Nokia,Lumia 925,Microsoft,1,260.0,False,Li-Ion,2000,2,1.5,8,1.3,16
4623,Nokia,Lumia 928,Microsoft,1,380.0,False,Li-Ion,2000,2,1.5,8,1.3,32
4626,Nokia,Lumia 720,Microsoft,512,200.0,False,Li-Ion,2000,2,1.0,6.7,1.3,8
4627,Nokia,Lumia 520,Microsoft,512,70.0,True,Li-Ion,1430,2,1.0,5,No,8
4631,Nokia,Lumia 505,Microsoft,256,140.0,True,Li-Ion,1300,1,0.8,8,No,4
4632,Nokia,Lumia 620,Microsoft,512,120.0,True,Li-Ion,1300,2,1.0,5,VGA,8
4637,Nokia,Lumia 822,Microsoft,1,320.0,True,Li-Ion,1800,2,1.5,8,1.2,16
4638,Nokia,Lumia 510,Microsoft,256,110.0,True,Li-Ion,1300,1,0.8,5,No,4
4639,Nokia,Lumia 810,Microsoft,1,250.0,True,Li-Ion,1800,2,1.5,8,1.2,8
4642,Nokia,Lumia 920,Microsoft,1,210.0,False,Li-Ion,2000,2,1.5,8,1.3,32
4643,Nokia,Lumia 820,Microsoft,1,170.0,True,Li-Ion,1650,2,1.5,8,VGA,8
4651,Nokia,Lumia 610 NFC,Microsoft,256,110.0,True,Li-Ion,1300,1,0.8,5,No,8
4653,Nokia,808 PureView,Nokia,1,280.0,True,Li-Ion,1400,1,1.3,41,VGA|,16
4654,Nokia,800c,Microsoft,512,170.0,True,Li-Ion,1450,1,1.4,8,No,16
4655,Nokia,Lumia 610,Microsoft,256,90.0,True,Li-Ion,1300,1,0.8,5,No,8
4659,Nokia,Lumia 900,Microsoft,512,160.0,False,Li-Ion,1830,1,1.4,8,1,16
4660,Nokia,Lumia 900 AT&T,Microsoft,512,160.0,False,Li-Ion,1830,1,1.4,8,1.3,16
4663,Nokia,Lumia 800,Microsoft,512,140.0,False,Li-Ion,1450,1,1.4,8,No,16
4664,Nokia,Lumia 710 T-Mobile,Microsoft,512,130.0,True,Li-Ion,1300,1,1.4,5,No,8
4665,Nokia,Lumia 710,Microsoft,512,100.0,True,Li-Ion,1300,1,1.4,5,No,8
4683,Nokia,N9,MeeGo,1,140.0,False,Li-Ion,1450,1,1.0,8,VGA,64
4691,Nokia,Oro,Symbian,256,230.0,True,Li-Ion,1200,1,0.68,8,VGA,8
4693,Nokia,X7-00,Symbian,256,180.0,True,Li-Ion,1200,1,0.68,8,No,1
4695,Nokia,C7 Astound,Symbian^3|,256,220.0,True,Li-Ion,1200,1,0.68,8,VGA,8
4700,Nokia,E7,Symbian^3|,256,150.0,False,Li-Ion,1200,1,0.68,8,VGA,16
4701,Nokia,C6-01,Symbian^3|,256,170.0,True,Li-Ion,1050,1,0.68,8,VGA,340
4702,Nokia,C7,Symbian^3|,256,150.0,True,Li-Ion,1200,1,0.68,8,VGA,8
4715,Nokia,N8,Symbian^3|,256,140.0,False,Li-Ion,1200,1,0.68,12,VGA,16
4740,Nokia,N900,Maemo,256,160.0,True,Li-Ion,1320,1,0.6,5,VGA,32
4818,Nokia,N82,Symbian,128,170.0,True,Li-Ion,1050,1,0.332,5,CIF,100
4827,Nokia,N95 8GB,Symbian,128,230.0,True,Li-Ion,1200,1,0.332,5,QVGA,8
4859,Nokia,N93i,Symbian,64,340.0,True,Li-Ion,950,1,0.332,3.15,CIF,50
4864,Nokia,N95,Symbian,64,210.0,True,Li-Ion,950,1,0.332,5,QVGA,160
4878,Nokia,N93,Symbian,64,440.0,True,Li-Po,1100,1,0.332,3.15,CIF,50
5015,Nvidia,Shield K1,Android,2,200.0,False,Li-Ion,5200,4,2.2,5,5,16
5016,Nvidia,Shield LTE,Android,2,300.0,False,Li-Ion,,4,2.2,5,5,32
5017,Nvidia,Shield,Android,2,230.0,False,Li-Ion,,4,2.2,5,5,16
5063,OnePlus,5,Android,6,500.0,False,Li-Po,3300,8,2.45,Dual,16,64
5064,OnePlus,3T,Android,6,440.0,False,Li-Ion,3400,4,2.35,16,16,64
5065,OnePlus,3,Android,6,400.0,False,Li-Ion,3000,4,2.15,16,8,64
5066,OnePlus,X,Android,3,270.0,False,Li-Po,2525,4,2.3,13,8,16
5067,OnePlus,2,Android,3,300.0,False,Li-Po,3300,8,1.56,13,5,16
5068,OnePlus,One,Android,3,250.0,False,Li-Po,3100,4,2.5,13,5,64
5069,Oppo,R11 Plus,Android,6,500.0,False,Li-Po,4000,8,2.2,Dual,20,64
5070,Oppo,R11,Android,4,400.0,False,Li-Po,3000,8,2.2,Dual,20,64
5071,Oppo,A77,Android,4,330.0,False,Li-Ion,3200,8,1.5,13,16,64
5072,Oppo,F3,Android,4,380.0,False,Li-Ion,3200,8,1.5,13,Dual,64
5073,Oppo,F3 Plus,Android,4,480.0,False,Li-Ion,4000,8,1.95,16,Dual,64
5074,Oppo,A57,Android,3,260.0,False,Li-Ion,2900,8,1.4,13,16,32
5075,Oppo,F1s,Android,3,300.0,False,Li-Po,3075,8,1.5,13,16,32
5076,Oppo,R9s Plus,Android,6,570.0,False,Li-Po,4000,8,1.95,16,16,64
5077,Oppo,R9s,Android,4,450.0,False,Li-Po,3010,8,2.0,16,16,64
5078,Oppo,A37,Android,2,220.0,False,Li-Ion,2630,4,1.2,8,5,16
5079,Oppo,A59,Android,3,290.0,False,Li-Ion,3075,8,1.5,13,8,32
5080,Oppo,R9 Plus,Android,4,550.0,False,Li-Po,4120,8,1.8,16,16,64
5081,Oppo,F1 Plus,Android,4,350.0,False,Li-Po,2850,8,2.0,13,16,64
5082,Oppo,F1,Android,3,230.0,False,Li-Po,2500,8,1.7,13,8,16
5084,Oppo,A33,Android,2,240.0,False,Li-Po,2400,4,1.2,8,5,16
5085,Oppo,Neo 7,Android,1,140.0,False,Li-Po,2420,4,1.3,8,5,16
5086,Oppo,R7s,Android,4,260.0,False,Li-Po,3070,8,1.5,13,8,32
5087,Oppo,R7 lite,Android,2,250.0,False,Li-Po,2320,8,1.5,13,8,16
5088,Oppo,R5s,Android,3,200.0,False,Li-Po,2000,8,1.7,13,5,32
5090,Oppo,Mirror 5,Android,2,220.0,False,Li-Po,2420,4,1.2,8,5,16
5091,Oppo,Joy 3,Android,1,130.0,True,Li-Po,2000,4,1.3,5,2,4
5092,Oppo,R7 Plus,Android,3,430.0,False,Li-Po,4100,8,1.5,13,8,32
5093,Oppo,R7,Android,3,360.0,False,Li-Po,2320,8,1.5,13,8,16
5094,Oppo,Neo 5 (2015),Android,1,70.0,False,Li-Po,2000,4,1.3,8,2,8
5095,Oppo,Neo 5s,Android,1,160.0,False,Li-Po,2000,4,1.2,8,2,8
5096,Oppo,Joy Plus,Android,1,100.0,True,Li-Ion,1700,2,1.3,3.15,VGA,4
5097,Oppo,Mirror 3,Android,1,270.0,True,Li-Po,2000,4,1.2,8,5,8
5098,Oppo,A31,Android,1,150.0,False,Li-Ion,2000,4,1.2,8,5,8
5099,Oppo,R1x,Android,2,340.0,False,Li-Po,2420,8,1.7,13,5,16
5101,Oppo,R5,Android,2,400.0,False,Li-Po,2000,8,1.7,13,5,16
5102,Oppo,N3,Android,2,550.0,False,Li-Po,3000,4,2.3,16,16,32
5103,Oppo,R1S,Android,1,290.0,False,Li-Ion,2410,4,1.6,13,5,16
5104,Oppo,Neo 3,Android,1,130.0,True,Li-Ion,1900,2,1.3,5,2,4
5105,Oppo,Find 5 Mini,Android,1,240.0,True,Li-Po,2000,4,1.3,8,2,4
5106,Oppo,R2001 Yoyo,Android,1,200.0,True,Li-Ion,1900,4,1.3,5,2,4
5107,Oppo,R1001 Joy,Android,512,100.0,True,Li-Ion,1700,2,1.3,3.15,VGA,4
5108,Oppo,Neo 5,Android,1,140.0,True,Li-Ion,1900,4,1.2,5,2,4
5109,Oppo,N1 mini,Android,2,330.0,False,Li-Ion,2140,4,1.6,13,13,16
5110,Oppo,R3,Android,1,270.0,False,Li-Ion,2410,4,1.6,8,5,8
5111,Oppo,Find 7,Android,3,440.0,True,Li-Po,3000,4,2.5,13,5,32
5112,Oppo,Find 7a,Android,2,370.0,True,Li-Po,2800,4,2.3,13,5,16
5114,Oppo,R1 R829T,Android,1,300.0,False,Li-Ion,2410,4,1.3,8,5,16
5115,Oppo,N1,Android,2,430.0,False,Li-Ion,3610,4,1.7,13,13,32
5116,Oppo,R819,Android,1,250.0,False,Li-Ion,2000,4,1.2,8,1.9,16
5117,Oppo,Find 5,Android,2,540.0,False,Li-Ion,2500,4,1.5,13,1.9,32
5118,Oppo,U705T Ulike 2,Android,1,280.0,False,Li-Ion,2020,2,1.0,8,5,16
5119,Oppo,R601,Android,512,320.0,,Li-Ion,1100,1,1.0,3.15,No,4
5120,Oppo,R821T FInd Muse,Android,512,290.0,True,Li-Ion,1700,2,1.2,3.15,VGA,4
5121,Oppo,R811 Real,Android,512,150.0,True,Li-Ion,1520,1,1.0,3.15,Yes,4
5122,Oppo,T29,Android,1,100.0,,Li-Ion,3150,2,1.0,8,VGA,4
5123,Oppo,R817 Real,Android,1,100.0,,Li-Ion,1710,2,1.0,8,VGA,4
5124,Oppo,R815T Clover,Android,1,100.0,True,Li-Ion,1700,4,1.2,5,2,4
5126,Oppo,U701 Ulike,Android,512,80.0,,Li-Ion,1710,1,1.0,5,2,4
5131,Orange,San Diego,Android,1,190.0,True,Li-Ion,,1,1.6,8,Yes,16
5148,Palm,Pre Plus,Palm,512,170.0,True,Li-Ion,1150,1,0.6,3.15,No,16
5150,Palm,Pre,Palm,256,180.0,True,Li-Ion,1150,1,0.6,3.15,No,8
5151,Palm,Treo Pro,Microsoft,128,70.0,True,Li-Ion,1500,1,0.528,2,No,100
5161,Panasonic,Eluga i3 Mega,Android,3,11500.0,,Li-Ion,4000,4,1.3,13,5,16
5164,Panasonic,Eluga Mark 2,Android,3,150.0,False,Li-Ion,3000,8,1.3,13,5,32
5166,Panasonic,Eluga Ray Max,Android,4,170.0,,Li-Ion,3000,8,1.4,16,8,64
5169,Panasonic,P88,Android,2,160.0,,Li-Ion,2600,4,1.25,13,5,16
5171,Panasonic,P77,Android,1,100.0,True,Li-Po,2000,4,1.0,8,2,8
5175,Panasonic,Eluga A2,Android,3,150.0,,Li-Ion,4000,4,1.0,8,5,16
5180,Panasonic,Eluga Turbo,Android,3,140.0,False,Li-Ion,2350,8,1.5,13,5,32
5182,Panasonic,Eluga Mark,Android,2,200.0,False,Li-Ion,2500,8,1.5,13,5,16
5186,Panasonic,T45,Android,1,100.0,True,Li-Po,1800,4,1.0,5,VGA,8
5189,Panasonic,Eluga L 4G,Android,1,190.0,False,Li-Ion,2000,4,1.2,8,5,8
5191,Panasonic,Eluga U2,Android,2,220.0,False,Li-Ion,2500,4,1.2,13,5,16
5198,Panasonic,Lumix Smart Camera CM1,Android,2,830.0,False,Li-Ion,2600,4,2.3,20.1,1.1,16
5199,Panasonic,Eluga A,Android,1,120.0,True,Li-Ion,2000,4,1.2,8,1.3,4
5200,Panasonic,Eluga U,Android,2,240.0,False,Li-Ion,2500,4,1.2,13,2,16
5201,Panasonic,P81,Android,1,220.0,False,Li-Ion,2500,8,1.7,13,2,8
5202,Panasonic,T31,Android,512,70.0,True,Li-Ion,1300,2,1.3,3.15,VGA,4
5204,Panasonic,P11,Android,1,200.0,True,Li-Ion,2000,4,1.2,8,2,4
5205,Panasonic,T11,Android,1,120.0,True,Li-Ion,1500,4,1.2,5,VGA,4
5206,Panasonic,P51,Android,1,440.0,False,Li-Ion,2500,4,1.2,8,1.3,4
5207,Panasonic,P41,Android,1,170.0,True,Li-Ion,2000,4,1.3,8,2,8
5208,Panasonic,Eluga Power,Android,1,500.0,False,Li-Ion,1800,2,1.5,8,Yes,8
5259,Pantech,Discover,Android,1,370.0,True,Li-Ion,2100,2,1.5,12.6,2,16
5260,Pantech,Vega R3 IM-A850L,Android,2,550.0,True,Li-Ion,2600,4,1.5,13,2,16
